MAP026_EV8_PAGE0_29;\mn<\N[2]>Kinh tởm;\mn<\N[2]>Disgusting;;
MAP026_EV8_PAGE0_31;\mn<\N[14]>Sau lại nói lời nặng nhọc với nhau vậy ? Dù\r\nsao họ cũng không còn nữa rồi mà ? Nếu để\r\nvậy phí phạm lắm;\mn<\N[14]>Why are you saying such harsh words to me?\r\nAfter all, they're no longer here, right? It'd\r\nbe a waste.;;
MAP026_EV8_PAGE0_35;\mn<\N[1]>Được rồi các quý cô ! Tôi biết các cô còn\r\nnhiều kỷ niệm muốn được nói ra với nhau\r\nnhưng có thể cho phép tôi vào chủ đề chính\r\nđược không ?;\mn<\N[1]>Alright ladies! I know you have a lot of\r\nmemories you want to share with each other, but can\r\nyou allow me to get to the main topic?;;
MAP026_EV8_PAGE0_40;\mn<\N[2]>Anh cứ việc đi ! Dù sao tôi cũng không muốn\r\nnói thêm lời nào với cô ta nữa rồi.;\mn<\N[2]>Go ahead! I don't want to say another\r\nword to her anyway.;;
MAP026_EV8_PAGE0_43;\mn<\N[1]>Vào chủ đề chính nào ! Tôi nghe nói cô là 1\r\nnhà thám hiểm chuyên gia tại các hang động;\mn<\N[1]>Let's get to the main topic! I heard you're\r\nan expert cave explorer.;;
MAP026_EV8_PAGE0_46;\mn<\N[14]>Thật sao !;\mn<\N[14]>Really!;;
MAP026_EV8_PAGE0_49;\mn<\N[1]>Tôi đang hỏi cô mà...;\mn<\N[1]>I'm asking you...;;
MAP026_EV8_PAGE0_51;\mn<\N[14]>Tôi có hứng thú với những việc thám hiểm\r\nsâu trong hang động... \|Mà không nghĩ là\r\ncó người nghĩ tôi là chuyên gia đó;\mn<\N[14]>I'm interested in exploring deep in\r\ncaves... \|But I didn't think that, some people think\r\nI'm an expert.;;
MAP026_EV8_PAGE0_57;\mn<\N[1]>Được rồi\|... Dù sao cô đã từng vào \C[6]Tomb Cave\C[0]\r\nchưa ?;\mn<\N[1]>Alright\|... Have you ever been to\r\n\C[6]Tomb Cave\C[0], anyway?;;
MAP026_EV8_PAGE0_60;\mn<\N[14]>Cậu có hứng thú với nó à ?;\mn<\N[14]>Are you interested in it?;;
MAP026_EV8_PAGE0_62;\mn<\N[1]>Ở cuối cùng của hang có 1 lăng mộ ! Bên bức\r\ntường trong lăng mộ đó ! Có những cổ ngữ mà\r\ntôi không hiểu được.;\mn<\N[1]>At the end of the cave there is a tomb! On\r\nthe wall inside that tomb! There are ancient\r\nlanguages that I don't understand.;;
MAP026_EV8_PAGE0_66;\mn<\N[14]>Cậu muốn tôi giải mã nó à ?;\mn<\N[14]>You want me to decode it?;;
MAP026_EV8_PAGE0_68;\mn<\N[1]>Nếu được mong cô giúp đỡ;\mn<\N[1]>If possible, please help me.;;
MAP026_EV8_PAGE0_71;\mn<\N[14]>Sao cậu nghĩ 1 người như tôi có thể đọc\r\nđược cổ ngữ ?;\mn<\N[14]>Why do you think someone like me can read\r\nancient languages?;;
MAP026_EV8_PAGE0_74;\mn<\N[14]>Nhưng tôi có thể giúp cậu tìm 1 người có\r\nthể hiểu được về mấy thứ này.;\mn<\N[14]>But I can help you find someone who can\r\nunderstand this stuff.;;
MAP026_EV8_PAGE0_77;\mn<\N[14]>Và đương nhiên !\| Tôi không làm miễn phí;\mn<\N[14]>And of course !\| I don't do it for free;;
MAP026_EV8_PAGE0_79;\mn<\N[1]>Được thôi...\| Vậy cô cần bao nhiêu ?;\mn<\N[1]>Okay...\| So how much do you need?;;
MAP026_EV8_PAGE0_81;\mn<\N[14]>Tôi không cần \G;\mn<\N[14]>I don't need \G;;
MAP026_EV8_PAGE0_85;\mn<\N[14]>Nhưng mà thực sự cậu có thể giúp tôi 1 thứ\r\nđấy;\mn<\N[14]>But you can actually help me with one\r\nthing.;;
MAP026_EV8_PAGE0_88;\mn<\N[14]>Cậu có vẻ là 1 chàng trai trẻ khỏe và đẹp\r\ntrai nhỉ ?;\mn<\N[14]>You seem to be a strong and handsome young\r\nman, right?;;
MAP026_EV8_PAGE0_91;\mn<\N[14]>Cậu có thể giúp tôi sung sướng được không ?;\mn<\N[14]>Can you help me feel good?;;
MAP026_EV8_PAGE0_94;\mn<\N[1]>Khoan đã ! Ý cô là sao ?;\mn<\N[1]>Wait! What do you mean?;;
MAP026_EV8_PAGE0_96;\mn<\N[14]>Tôi cần cậu \|hái 20 cây nấm trong \C[6]Tomb\r\nCave\C[0];\mn<\N[14]>I need you to \|pick 20 mushrooms in\r\n\C[6]Tomb,Cave\C[0];;
MAP026_EV8_PAGE0_99;\mn<\N[1]>À\.... việc này sẽ giúp tôi tìm được người\r\nbiết cổ ngữ đó sao ?;\mn<\N[1]>Oh\.... will this help me find someone who\r\nknows that ancient language?;;
MAP026_EV8_PAGE0_102;\mn<\N[14]>Không nhưng người đó không nhận làm gì miễn\r\nphí.;\mn<\N[14]>No, but that person doesn't do anything for\r\nfree.;;
MAP026_EV8_PAGE0_105;\mn<\N[1]>Có lý đấy ! Được rồi tôi nhận nhiệm vụ này;\mn<\N[1]>That makes sense! Okay, I accept this\r\nquest.;;
MAP026_EV8_PAGE1_8;\mn<\N[1]>Đây có phải thứ cô cần không ?;\mn<\N[1]>Is this what you need?;;
MAP026_EV8_PAGE1_11;\mn<\N[14]>Hoàn hảo ! Đó chính là thứ có thể dùng để\r\ntrao đổi được;\mn<\N[14]>Perfect! That's something that can be traded.;;
MAP026_EV8_PAGE1_14;\mn<\N[1]>Tuyệt ! Vậy còn về thông tin của người có\r\nthể đọc cổ ngữ ?;\mn<\N[1]>Great! What about the information of the\r\nperson who can read ancient languages?;;
MAP026_EV8_PAGE1_17;\mn<\N[14]>Về chuyện đó thì chưa được rồi;\mn<\N[14]>Not yet.;;
MAP026_EV8_PAGE1_20;\mn<\N[1]>Hả nhưng chúng ta đã thực hiện trao đổi mà;\mn<\N[1]>Huh but we already made the exchange;;
MAP026_EV8_PAGE1_22;\mn<\N[14]>Về chuyện đó tôi chỉ có thể dẫn đường cho\r\ncậu được thôi ! Vì tôi cũng không biết chỉ\r\nđường đó như nào ?;\mn<\N[14]>Regarding that, I can only guide you! Because I don’t\r\nreally know how to explain the way either.;;
MAP026_EV8_PAGE1_27;\mn<\N[1]>Được rồi... Vậy chúng ta khởi hành chứ ?;\mn<\N[1]>Okay... So shall we go?;;
MAP026_EV8_PAGE1_29;\mn<\N[14]>Còn 1 điều nữa;\mn<\N[14]>One more thing;;
MAP026_EV8_PAGE1_31;\mn<\N[14]>Chỉ là tôi không thể mang đống hành lý này\r\nđi cùng được...;\mn<\N[14]>I just can't carry this luggage, along...;;
MAP026_EV8_PAGE1_34;\mn<\N[14]>Nên tôi cần cô giúp tôi trông chúng được\r\nkhông \N[2] ?;\mn<\N[14]>So I need you to help me look after them,\r\nokay \N[2] ?;;
MAP026_EV8_PAGE1_37;\mn<\N[2]>Cô giỡn mặt với tôi đấy à ?;\mn<\N[2]>Are you kidding me?;;
MAP026_EV8_PAGE1_39;\mn<\N[2]>Tôi ngồi trông mấy thứ rác rưởi này ?;\mn<\N[2]>I sit here watching this trash?;;
MAP026_EV8_PAGE1_41;\mn<\N[14]>Tôi cũng không thể bỏ lại chúng ở đây được\r\ncó người sẽ lấy nó mất;\mn<\N[14]>I can't leave them here either, someone\r\nwill take them.;;
MAP026_EV8_PAGE1_44;\mn<\N[2]>Tôi không rảnh để giúp người khác đặc biệt\r\nlà cô;\mn<\N[2]>I don't have time to help others especially\r\nyou.;;
MAP026_EV8_PAGE1_48;\mn<\N[1]>\[2]... Cô có thể giúp tôi lần này được\r\nkhông ?;\mn<\N[1]>\[2]... Can you help me this time?;;
MAP026_EV8_PAGE1_51;\mn<\N[2]>Anh thực sự vẫn tin cô ta sao ?;\mn<\N[2]>Do you really still believe her?;;
MAP026_EV8_PAGE1_53;\mn<\N[1]>Tôi có 1 số lý do để tin tưởng cô ta;\mn<\N[1]>I have some reasons to trust her.;;
MAP026_EV8_PAGE1_55;\mn<\N[2]>Thôi được rồi... Ít nhất tôi cũng chỉ ở đây\r\nthôi;\mn<\N[2]>Alright... At least I'm here, alright;;
MAP026_EV8_PAGE1_59;\mn<\N[14]>Cảm ơn cô rất nhiều;\mn<\N[14]>Thank you very much;;
MAP026_EV8_PAGE1_69;\mn<\N[14]>Sao vậy ? Không thể hái mấy cây nấm nhỏ\r\nnhoi đó à ?;\mn<\N[14]>What's wrong? Can't I pick those little\r\nmushrooms?;;
MAP026_EV8_PAGE2_8;\mn<\N[1]>um \N[2] ?;\mn<\N[1]>um \N[2] ?;;
MAP026_EV8_PAGE2_13;\mn<\N[2]>Ồ mọi người về rồi !;\mn<\N[2]>Oh everyone's back!;;
MAP026_EV8_PAGE2_15;\mn<\N[1]>Cô đang làm gì vậy ?;\mn<\N[1]>What are you doing?;;
MAP026_EV8_PAGE2_17;\mn<\N[2]>À chỉ là xem 1 số thứ ở đây thôi\|...;\mn<\N[2]>Just looking at some stuff here\|...;;
MAP026_EV8_PAGE2_19;\mn<\N[14]>Cảm ơn \N[2] nhé ! Vất vả cho cô rồi;\mn<\N[14]>Thanks, \N[2]! You've worked hard for this.;;
MAP026_EV8_PAGE2_21;\mn<\N[2]>Không có gì \N[14] ! Vậy mọi người như nào\r\nrồi ? Mọi thứ ổn thỏa chứ ? Tìm được người\r\ndịch được cổ ngữ đó rồi à ?;\mn<\N[2]>Nothing \N[14] ! So how is everyone? Is\r\neverything okay? Found someone to translate that\r\nancient language?;;
MAP026_EV8_PAGE2_25;\mn<\N[2]>Vậy mọi người như nào rồi ? Mọi thứ ổn thỏa\r\nchứ ? Tìm được người dịch được cổ ngữ đó\r\nrồi à ?;\mn<\N[2]>So how's everyone? Is everything okay?\r\nFound someone who can translate that ancient\r\nlanguage?;;
MAP026_EV8_PAGE2_29;\mn<\N[1]>Ừ bọn tôi xong việc rồi ! Giờ chúng tôi\r\nchuẩn bị đi tới \C[6]Elm Lane\C[0] và chúng\r\ntôi cần sự trợ giúp của cô;\mn<\N[1]>Yeah we're done! Now we're, about to head\r\nto \C[6]Elm Lane\C[0] and we need your help.;;
MAP026_EV8_PAGE2_33;\mn<\N[2]>Thật sao ! Đương nhiên rồi tôi luôn trong\r\ntrạng thái sẵn sàng rồi ! Vậy chúng ta khởi\r\nhành luôn chứ ?;\mn<\N[2]>Really! Of course I'm always ready! So\r\nshall we go?;;
MAP026_EV8_PAGE2_37;\mn<\N[1]>Tuyệt ! Vậy \N[14] cũng sẽ đi cùng chúng ta\r\nvà cô vẫn ổn vì điều đó chứ ?;\mn<\N[1]>Great! So \N[14] will be coming with us\r\ntoo, and are you okay with that?;;
MAP026_EV8_PAGE2_40;\mn<\N[2]>Được chứ ! \[14] luôn được chào đón mà !;\mn<\N[2]>Sure! \N[14] always welcome!;;
MAP026_EV8_PAGE2_42;\mn<\N[1]>Hả ? Thật sao ? Tôi cứ tưởng cô sẽ khó chịu\r\nvì điều đó\|...;\mn<\N[1]>Huh? Really? I thought you would be upset,\r\nbecause of that\|...;;
MAP026_EV8_PAGE2_45;\mn<\N[2]>Không hề ! Tôi thực sự muốn \N[14] tham gia\r\ncuộc hành trình này ! Vì tôi muốn tìm hiểu\r\nthêm về cô ấy;\mn<\N[2]>Not at all! I really want \N[14] to join,\r\nthis journey! Because I want to learn, more about\r\nher.;;
MAP026_EV8_PAGE2_49;\mn<\N[1]>Tuyệt ! Tôi có linh cảm chúng ta sẽ có \r\nchuyến hành trình suôn sẻ rồi;\mn<\N[1]>Great! I have a feeling we're going to have\r\na smooth ride.;;
MAP026_EV8_PAGE2_52;\mn<\N[1]>À khoan đã ! Về chuyện gian hàng của cô thì\r\nsao \[14] ?;\mn<\N[1]>Wait a minute! What about your booth? \N[14];;
MAP026_EV8_PAGE2_55;\mn<\N[14]>À chúng sao ? Đừng lo về chuyện đó, tôi sẽ\r\ngiấu chúng ở nơi tôi hay giấu chúng là mọi\r\nchuyện sẽ ổn thôi;\mn<\N[14]>Oh them? Don't worry about it, I'll, hide\r\nthem where I always hide them, it'll be fine;;
MAP026_EV8_PAGE2_59;\mn<\N[1]>Vậy sao ? Cô cần tôi giúp gì không ?;\mn<\N[1]>Is that so? Do you need any help?;;
MAP026_EV8_PAGE2_61;\mn<\N[14]>Anh có thể di chuyển 1 số đồ giúp tôi;\mn<\N[14]>Can you move some things for me?;;
MAP026_EV8_PAGE2_73;\mn<\N[2]>Sao tôi lại bị kẹp với việc này chứ...;\mn<\N[2]>Why did I get stuck with this...;;
MAP026_EV12_PAGE0_1;\mn<\N[14]>Vậy là xong !;\mn<\N[14]>That's it!;;
MAP026_EV12_PAGE0_4;\mn<\N[2]>Vậy là xong sao ?;\mn<\N[2]>Is that it?;;
MAP026_EV12_PAGE0_6;\mn<\N[2]>Khoan đã ! Nếu cô có thể giấu chúng ở đây\r\ntừ đầu thì \|tại sao cô cần tôi phải trông\r\nchúng ?;\mn<\N[2]>Wait! If you could hide them here, in the\r\nfirst place, then \|why do you need me to look after\r\nthem?;;
MAP026_EV12_PAGE0_12;\mn<\N[14]>À xin lỗi nhé \N[2] \|tôi muốn có khoảng\r\nthời gian riêng tư với \N[1] thôi mà;\mn<\N[14]>Oh sorry \N[2] \|I just want some private\r\ntime with you \N[1];;
MAP026_EV12_PAGE0_16;\mn<\N[2]>Mọi người đã làm gì vậy ?;\mn<\N[2]>What did you two do?;;
MAP026_EV12_PAGE0_18;\mn<\N[1]>Hả ? Chúng tôi chỉ là \|... đi tìm người\r\ndịch được cổ ngữ thôi mà;\mn<\N[1]>Huh? We're just \|... looking for people,\r\ntranslating ancient languages.;;
MAP026_EV12_PAGE0_22;\mn<\N[2]>Được rồi\|... Tôi sẽ coi như chưa có chuyện\r\ngì;\mn<\N[2]>Okay\|... I'll pretend nothing happened.;;
MAP026_EV12_PAGE0_25;\mn<\N[1]>Khoan đã ! Thật mà chúng tôi không có gì\r\nđâu;\mn<\N[1]>Wait! We really don't have anything.;;
MAP028;;;;
MAP028_EV12_PAGE0_4;\mn<\N[2]>Khoan đã !!!;\mn<\N[2]>Wait !!!;;
MAP028_EV12_PAGE1_3;\mn<\N[1]>Lại là cô à ? Giờ cô muốn gì nữa ?;\mn<\N[1]>You again? What do you want now?;;
MAP028_EV12_PAGE1_5;\mn<\N[2]>Tôi nghe nói anh có ý định đi tìm \N[14]\r\nnên tôi muốn tham gia cùng anh vì cô ta có\r\nchút vấn đề;\mn<\N[2]>I heard you were planning on going after\r\n\N[14], so I wanted to join you since she has a\r\nlittle problem.;;
MAP028_EV12_PAGE1_9;\mn<\N[1]>Đó không phải là 1 lý do thuyết phục đâu ?;\mn<\N[1]>That's not a convincing reason, is it?;;
MAP028_EV12_PAGE1_11;\mn<\N[2]>Nghe tôi nói này ! \N[14] thực sự hơi điên\r\nrồ 1 chút tôi nghĩ anh nên suy nghĩ lại\r\ntrước khi gặp cô ta;\mn<\N[2]>Listen to me! \N[14] This is a little\r\ncrazy, I think you should think again before meeting\r\nher.;;
MAP028_EV12_PAGE1_15;\mn<\N[1]>Vậy nó liên quan gì tới việc cô tham gia\r\ncùng tôi ?;\mn<\N[1]>So what does that have to do with you\r\njoining me?;;
MAP028_EV12_PAGE1_18;\mn<\N[2]>Tôi muốn đảm bảo mọi thứ không đi quá giới\r\nhạn;\mn<\N[2]>I want to make sure things don't go out of\r\nline.;;
MAP028_EV12_PAGE1_21;\mn<\N[1]>Từ khi nào cô biết quan tâm tới tới nô lệ\r\nvậy ?;\mn<\N[1]>Since when did you start caring about\r\nslaves?;;
MAP028_EV12_PAGE1_24;\mn<\N[2]>Anh vẫn giận tôi vì vụ đó à ?;\mn<\N[2]>Are you still mad at me about that?;;
MAP028_EV12_PAGE1_26;\mn<\N[1]>Không hề;\mn<\N[1]>Not at all;;
MAP028_EV12_PAGE1_28;\mn<\N[2]>Được rồi...;\mn<\N[2]>Okay...;;
MAP028_EV12_PAGE1_30;"\mn<\N[1]>Còn về việc ""tham gia"" cùng tôi ! Câu trả\r\nlời vẫn là không";"\mn<\N[1]>As for ""joining"" me! The answer is still\r\nno.";;
MAP028_EV12_PAGE1_33;\mn<\N[1]>Tôi không tin tưởng cô ! Cô đang muốn gì\r\nđó từ tôi đúng không ?;\mn<\N[1]>I don't trust you! What do you want from\r\nme?;;
MAP028_EV12_PAGE1_36;\mn<\N[2]>Đúng ! Lần trước gặp anh tại \C[6]Tomb Cave\C[0]\r\nTôi đã không quá suy nghĩ nhiều về nó. Bức\r\ntường đằng sau tôi lúc mà tôi và anh gặp\r\nnhau và việc anh sử dụng phép thuật mà;\mn<\N[2]>Right! The last time I met you at \C[6]Tomb\r\nCave\C[0], I didn't think much about it. The wall\r\nbehind me when you and I met and you using magic\r\nthat;;
MAP028_EV12_PAGE1_41;\mn<\N[2]>không có đôi cánh sau lưng ! Bức tường đó\r\ncó ghi chép 1 số thứ có khả năng liên quan\r\ntới anh;\mn<\N[2]>doesn't have wings on its back! That wall\r\nhas some records that might be related to you.;;
MAP028_EV12_PAGE1_45;\mn<\N[2]>Nó có thể giúp anh có cơ hội quay lại nơi\r\nanh thuộc về;\mn<\N[2]>It might give you a chance to get back to\r\nwhere you belong.;;
MAP028_EV12_PAGE1_48;\mn<\N[1]>Tôi vẫn không thể cho cô đi cùng được. Tôi\r\nkhông muốn kiếm chuyện với cái tên vệ sĩ\r\ncủa cô đâu.;\mn<\N[1]>I still can't let you come along. I don't\r\nwant to cause trouble with your bodyguard.;;
MAP028_EV12_PAGE1_52;\mn<\N[2]>\N[7] á ? Đừng lo anh ta không biết về\r\nchuyện này đâu...;\mn<\N[2]>\N[7] huh? Don't worry he doesn't know\r\nabout this...;;
MAP028_EV12_PAGE2_1;\mn<\N[1]>Được rồi... Nhưng lần này cô gặp chuyện gì\r\nthì tôi không ra tay cứu nữa đâu;\mn<\N[1]>Okay... But if something happens to you\r\nthis time, I won't save you anymore.;;
MAP028_EV12_PAGE2_4;\mn<\N[2]>Trận trước tôi bị đánh lén thôi... Không có\r\nlần sau đâu;\mn<\N[2]>Last time I was just ambushed... There\r\nwon't be a next time.;;
MAP028_EV12_PAGE2_7;\mn<\N[1]>Sao cũng được.;\mn<\N[1]>Whatever.;;
MAP028_EV15_PAGE0_3;\mn<\N[14]>Lại mấy thứ phiền phức này...;\mn<\N[14]>This annoying stuff again...;;
MAP028_EV15_PAGE0_5;\mn<\N[14]>Lùi lại đi ! Tôi sẽ xử lý thứ này;\mn<\N[14]>Back off! I'll handle this.;;
MAP028_EV15_PAGE0_8;\mn<\N[1]>Khoan đã ! Việc này cứ để tôi !;\mn<\N[1]>Wait! Leave this to me!;;
MAP028_EV15_PAGE0_14;\mn<\N[14]>Sao anh có thể xử thứ này được ?;\mn<\N[14]>How can you handle this?;;
MAP028_EV15_PAGE0_19;\mn<\N[14]>Khoan đã sao anh có thể sử dụng ma pháp ?;\mn<\N[14]>Wait how can you use magic?;;
MAP028_EV15_PAGE0_23;\mn<\N[1]>Cô cũng lạ về chuyện đó sao ?;\mn<\N[1]>Are you also surprised about that?;;
MAP028_EV15_PAGE0_25;\mn<\N[14]>Cởi áo ra !;\mn<\N[14]>Take off your shirt!;;
MAP028_EV15_PAGE0_27;\mn<\N[1]>Hả ? Sao đột ngột vậy ?;\mn<\N[1]>Huh? Why so sudden?;;
MAP028_EV15_PAGE0_29;\mn<\N[14]>Tôi không nói lại lần 2 đâu;\mn<\N[14]>I won't say it twice;;
MAP028_EV15_PAGE0_31;\mn<\N[1]>Được rồi bình tĩnh;\mn<\N[1]>Okay calm down;;
MAP028_EV15_PAGE0_34;Đã che;Covered;;
MAP028_EV15_PAGE0_37;\mn<\N[14]>Anh \|không có cánh ? Sao \|lại như vậy\r\nđược ?;\mn<\N[14]>You don't have wings? Why \|can you be like\r\nthat?;;
MAP028_EV15_PAGE0_40;\mn<\N[1]>Ai cũng ngạc nhiên như này sao ?;\mn<\N[1]>Is everyone surprised like this?;;
MAP028_EV15_PAGE0_42;\mn<\N[14]>Chuyện này là sao ?;\mn<\N[14]>What’s going on with this?;;
MAP028_EV15_PAGE0_44;\mn<\N[1]>Um thì có người bảo tôi về \C[6]Tomb Cave\C[0]\r\ncó 1 số cổ ngữ có thể chứa 1 số thông tin\r\nhữu ích giúp tôi dịch chuyển về thế giới\r\ncủa tôi;\mn<\N[1]>Um someone told me about \C[6]Tomb\r\nCave\C[0], there are some ancient languages that may\r\ncontain some useful information to help me teleport\r\nback to my world;;
MAP028_EV15_PAGE0_49;\mn<\N[14]>Thế giới của anh ?;\mn<\N[14]>Your world?;;
MAP028_EV15_PAGE0_51;\mn<\N[1]>Nó là 1 câu chuyện dài mà mọi người chả ai\r\ntin tôi;\mn<\N[1]>It's a long story that no one\r\nbelieve me;;
MAP028_EV15_PAGE0_55;\mn<\N[14]>Thay đổi kế hoạch ! Chúng ta sẽ tiến vào\r\n\C[6]Tomb Cave\C[0] ngay bây giờ !;\mn<\N[14]>Change of plans! We're going in\r\n\C[6]Tomb Cave\C[0] now!;;
MAP028_EV15_PAGE0_58;\mn<\N[1]>Hả ? Còn việc tìm người dịch được cổ ngữ ?;\mn<\N[1]>Huh? What about finding someone who can\r\ntranslate ancient languages?;;
MAP028_EV15_PAGE0_60;\mn<\N[14]>Người đó cũng ở trong đó !;\mn<\N[14]>That person is in there too!;;
MAP028_EV15_PAGE0_62;\mn<\N[1]>Thật sao ? Tôi có thấy ai đâu nhỉ ?;\mn<\N[1]>Really? I don't see anyone?;;
MAP028_EV15_PAGE0_64;\mn<\N[14]>Cứ theo tôi;\mn<\N[14]>Just follow me;;
MAP028_EV15_PAGE0_66;\mn<\N[1]>Được rồi...;\mn<\N[1]>Okay...;;
MAP028_EV17_PAGE0_5;\mn<\N[14]>Vậy cuộc hành trình của chúng ta kết thúc\r\ntại đây nhỉ ?;\mn<\N[14]>So our journey ends here, right?;;
MAP028_EV17_PAGE0_14;\mn<\N[1]>Ý cô là sao ? Cô không tham gia cùng chúng\r\ntôi trong cuộc hành trình tiếp theo sao ?;\mn<\N[1]>What do you mean? Aren't you joining us on\r\nour next journey?;;
MAP028_EV17_PAGE0_17;\mn<\N[14]>Tôi ước tôi có thể tham gia cùng mọi người\r\nnhưng tôi vẫn còn cả 1 cuộc chơi phía sau,\r\nlà 1 doanh nhân buôn bán thì tôi không thể\r\nrời khỏi công việc này được.;\mn<\N[14]>I wish I could join you guys, but I still\r\nhave a whole business ahead of me, as a businessman\r\nI can't, leave this job.;;
MAP028_EV17_PAGE0_22;\mn<\N[14]>Cuộc hành trình tiếp tới sẽ rất là dài và\r\nnếu tôi rời khỏi công việc này tôi sẽ bị\r\nmất uy tín đó;\mn<\N[14]>The journey ahead is going to be a long one\r\nand if I leave this job, I will lose my reputation.;;
MAP028_EV17_PAGE0_26;\mn<\N[1]>Vậy rất tiếc vì cô không thể tham gia được,\r\ndù sao cũng cảm ơn cô vì đã giúp đỡ tôi\r\ntiến gần hơn với mục tiêu của mình.;\mn<\N[1]>So sorry you can't join, but thank you for\r\nhelping me get closer to my goal.;;
MAP028_EV17_PAGE0_30;\mn<\N[14]>Không có gì ! Dù sao cả 2 bên vẫn được lợi\r\nmà;\mn<\N[14]>It's Nothing! Both sides benefit anyway;;
MAP028_EV17_PAGE0_33;\mn<\N[2]>\N[14] à ! Cảm ơn vì mọi thứ nhé !;\mn<\N[2]>\N[14] ! Thanks for everything!;;
MAP028_EV17_PAGE0_36;\mn<\N[14]>Tôi bỏ lỡ gì à ?;\mn<\N[14]>Did I miss something ?;;
MAP028_EV17_PAGE0_38;\mn<\N[2]>Không chỉ là 1 lời cảm ơn thôi ! Tôi biết\r\nsau này tôi sẽ sử dụng lời cảm ơn đó 1 cách\r\nxứng đáng;\mn<\N[2]>It's not just a thank you! I know, I will\r\nuse that thank you in a worthy way later.;;
MAP028_EV17_PAGE0_42;\mn<\N[14]>Thôi mà ! Làm như sau này chúng ta không\r\ngặp lại nhau ý;\mn<\N[14]>Come on! Don't act like we won't see each\r\nother again.;;
MAP028_EV17_PAGE0_49;\mn<\N[14]>Sau khi chuyện này kết thúc hẹn tôi 1 ngày\r\nnào chơi như những người con gái với nhau\r\nlà được nhé;\mn<\N[14]>After this is over, make a date with me one\r\nday, let's play like girls together, okay?;;
MAP028_EV17_PAGE0_53;\mn<\N[2]>Nếu trở thành pháp sư hỏa thần của tộc\r\nkhông biết tôi còn cơ hội quay lại nơi này\r\nkhông ?;\mn<\N[2]>If I become the fire mage of the clan, I\r\nwonder if I will still have the chance to return to\r\nthis place?;;
MAP028_EV17_PAGE0_57;\mn<\N[14]>Nếu muốn thì luôn có cách mà;\mn<\N[14]>If you want, there is always a way;;
MAP028_EV17_PAGE0_59;\mn<\N[14]>Vậy tôi chỉ có thể chào tạm biệt mọi người\r\ntại đây thôi ! Cuộc hành trình tiếp theo \r\nmọi người tự lo nhé !;\mn<\N[14]>Then I can only say goodbye to everyone,\r\nhere! The next journey, everyone take care of\r\nthemselves!;;
MAP028_EV17_PAGE0_63;\mn<\N[1]>Cảm ơn \N[14] ! Chúc cô may mắn trong công\r\nviệc đó;\mn<\N[1]>Thank you \N[14] ! Good luck with your work!;;
MAP028_EV17_PAGE0_66;\mn<\N[14]>Cảm ơn chàng trai trẻ ! Chúc cậu tìm được\r\nđường về nhà sớm;\mn<\N[14]>Thank you young man! I hope you find your\r\nway home soon.;;
MAP028_EV17_PAGE0_93;\mn<\N[14]>Ước gì mình có thể tham gia cùng bọn họ...\r\nCuộc phiêu lưu này sẽ rất thú vị đấy;\mn<\N[14]>I wish I could join them... This adventure\r\nwould be so much fun;;
MAP028_EV17_PAGE0_96;\mn<\N[14]>Nhưng mà biết sao giờ... Trong lịch sử đó\r\nkhông hề có ai giống mình nên chắc mình\r\nkhông phải người được chọn rồi;\mn<\N[14]>But what can I do... In history, there was\r\nno one like me, so I'm probably not the chosen one.;;
MAP028_EV17_PAGE0_100;\mn<\N[14]>Trong cuộc hành trình đó họ sẽ tìm được\r\nnhững người đồng đội còn lại thôi;\mn<\N[14]>On that journey they will find the\r\nremaining teammates.;;
MAP028_EV17_PAGE0_104;\mn<\N[14]>Mình nên quay lại công việc thường ngày của\r\nmình và hóng chờ tin tức của họ thôi;\mn<\N[14]>I should go back to my normal work and wait\r\nfor news from them.;;
MAP028_EV17_PAGE0_130;\mn<\N[14]>Ồ \N[7] ? Điều gì khiến anh tìm tới tôi vậy;\mn<\N[14]>Oh \N[7] ? What brings you to me?;;
MAP028_EV17_PAGE0_132;\mn<\N[7]>Ồ \N[14] ! Cô đang làm gì ở đây vậy ?;\mn<\N[7]>Oh \N[14] ! What are you doing here ?;;
MAP028_EV17_PAGE0_134;\mn<\N[14]>Anh biết tính tôi mà ! Đi kiếm ăn ở khắp\r\nnơi thôi;\mn<\N[14]>You know my personality! I go looking for\r\nstuff everywhere.;;
MAP028_EV17_PAGE0_137;\mn<\N[7]>Vậy sao ? Cô có thấy \N[2] ở đây không ?;\mn<\N[7]>Really? Do you see \N[2] here?;;
MAP028_EV17_PAGE0_139;\mn<\N[14]>Tôi không ! Nhưng mà cũng lâu rồi chưa gặp\r\ncô ta ! 2 người lại cãi nhau gì à ?;\mn<\N[14]>I don't! But it's been a long time since\r\nI've seen her! Did you two fight again?;;
MAP028_EV17_PAGE0_143;\mn<\N[7]>Cô ta cứ rời khỏi ngôi làng này ! Ngoài này\r\nrất nguy hiểm tôi rất lo cho cô ấy;\mn<\N[7]>She just left this village! It's dangerous\r\nout here, I'm worried about her.;;
MAP028_EV17_PAGE0_146;\mn<\N[14]>Chịu thôi ! Đừng hỏi tôi, tôi cũng chả quan\r\ntâm gì tới mấy việc này đâu;\mn<\N[14]>No idea! Don’t ask me, I don’t care about this stuff\r\nat all.;;
